time_ms;healthy;sick;recovered;dead
;259763;OUTDOOR;63909811755419;(824.3, 101.9, -506.0);None
;211245;OUTDOOR;63909819792693;(824.7, 102.0, -508.6);None
;731427;OUTDOOR;63909841762919;(824.1, 101.8, -503.2);None
;63344;OUTDOOR;63909842994245;(824.2, 102.0, -508.7);None
;836775;VEHICLE;63909856428285;(823.9, 101.9, -506.6);None
;1016792;VEHICLE;63909860433041;(819.6, 101.6, -501.7);None
;364650;INDOOR;63909878457130;(816.4, 93.0, 3.5);Commercial
;1010747;INDOOR;63909957705561;(816.4, 93.0, 3.5);Commercial
367837
;124098;VEHICLE;63909791339691;(200.1, 136.1, -774.8);None
;191670;VEHICLE;63909791942137;(-871.0, 138.5, -775.2);None
;204079;OUTDOOR;63909795908569;(230.3, 136.1, -916.7);None
161186
501381
387093
;466459;OUTDOOR;63909798345764;(824.6, 101.6, -500.3);None
;193037;OUTDOOR;63909833425207;(823.9, 101.6, -499.5);None
;12565;OUTDOOR;63909953132160;(824.4, 101.0, -484.4);None
;518371;OUTDOOR;63909966535303;(824.2, 101.7, -501.6);None
570477
;428769;OUTDOOR;63909828783208;(833.3, 109.8, -699.8);None
438341
;656265;INDOOR;63909804428321;(388.1, 114.4, -94.4);Commercial
;397159;INDOOR;63909880284945;(388.1, 114.4, -94.4);Commercial
;256032;VEHICLE;63909952826270;(206.6, 117.8, -501.8);None
241353
;944584;INDOOR;63909868683203;(581.5, 98.0, -62.2);Commercial
;256762;INDOOR;63909870207704;(581.5, 98.0, -62.2);Commercial
925699
;860269;VEHICLE;63909791038511;(197.8, 137.1, -872.4);None
;260404;VEHICLE;63909793164237;(202.1, 133.9, -688.8);None
;68888;VEHICLE;63909793469009;(807.1, 91.5, -226.1);None
;329081;VEHICLE;63909794386838;(197.8, 137.1, -872.4);None
;125923;VEHICLE;63909794994389;(197.8, 137.1, -872.4);None
;62028;VEHICLE;63909798345764;(197.8, 137.1, -872.4);None
;583079;VEHICLE;63909803518469;(807.1, 91.5, -226.1);None
;892638;VEHICLE;63909804733702;(197.8, 137.1, -872.4);None
;955727;OUTDOOR;63909829705911;(-174.9, 139.5, -770.7);None
;817128;OUTDOOR;63909861964048;(-49.7, 139.0, -758.5);None
;406032;OUTDOOR;63909870207704;(-51.2, 139.0, -759.0);None
;115806;VEHICLE;63909893685614;(-874.1, 134.7, -594.9);None
547285
;570586;OUTDOOR;63909791038511;(652.8, 97.8, -18.8);None
;295534;OUTDOOR;63909791339691;(651.6, 97.8, -19.5);None
;335490;OUTDOOR;63909791339691;(651.8, 97.8, -19.4);None
;532317;OUTDOOR;63909791640601;(651.2, 97.8, -19.2);None
;520877;OUTDOOR;63909792862288;(651.8, 97.8, -19.5);None
;139288;OUTDOOR;63909794994389;(651.6, 97.8, -19.5);None
;137864;OUTDOOR;63909800784981;(652.7, 97.8, -18.9);None
;1011419;OUTDOOR;63909802605565;(650.7, 97.8, -19.5);None
;212252;OUTDOOR;63909803821589;(649.2, 97.8, -20.1);None
;48888;OUTDOOR;63909811139903;(651.6, 97.8, -19.5);None
;830872;OUTDOOR;63909814218560;(651.6, 97.8, -19.5);None
;1001816;OUTDOOR;63909818250981;(649.5, 97.8, -19.5);None
;547924;OUTDOOR;63909849397592;(788.9, 94.1, -30.0);None
;31684;INDOOR;63909857034228;(778.9, 92.2, -187.3);Residential
;589249;INDOOR;63909857641176;(778.9, 92.2, -187.3);Residential
;34287;INDOOR;63909890941337;(778.9, 92.2, -187.3);Residential
;17938;INDOOR;63909951914645;(778.9, 92.2, -187.3);Residential
483490
;793772;VEHICLE;63909792552846;(7313.9, 52.0, -8612.8);None
;827051;VEHICLE;63909793164237;(7313.9, 52.0, -8612.8);None
;286764;OUTDOOR;63909803821589;(-1331.5, 139.3, -759.6);None
;163248;OUTDOOR;63909806253328;(-1287.6, 139.3, -781.2);None
;426007;OUTDOOR;63909808707166;(-1271.2, 139.3, -735.1);None
;842626;OUTDOOR;63909876007346;(-869.3, 134.7, -587.7);None
;578537;OUTDOOR;63909888218759;(-869.6, 134.7, -589.5);None
;702679;OUTDOOR;63909932693353;(-869.5, 134.7, -589.2);None
263916
599504
;537858;OUTDOOR;63909868066712;(699.5, 124.0, -850.9);None
948391
;241358;OUTDOOR;63909794080766;(641.2, 97.8, -20.7);None
;1005580;OUTDOOR;63909799259584;(641.5, 97.8, -21.2);None
;42349;OUTDOOR;63909800476790;(642.7, 97.8, -21.0);None
;351586;OUTDOOR;63909801088731;(642.1, 97.8, -21.2);None
;778572;OUTDOOR;63909801699160;(644.1, 97.8, -20.0);None
;902578;OUTDOOR;63909804733702;(641.6, 97.8, -20.7);None
;549067;OUTDOOR;63909841151253;(641.2, 97.8, -20.9);None
105240
;174542;OUTDOOR;63909813900522;(797.5, 91.5, -228.4);None
;182739;INDOOR;63909861048795;(908.6, 74.5, -2.0);Beautification
;966465;INDOOR;63909862898037;(908.6, 74.5, -2.0);Beautification
;574635;INDOOR;63909879063001;(908.6, 74.5, -2.0);Beautification
971315
;115834;OUTDOOR;63909792862288;(648.6, 97.8, -19.9);None
;93314;OUTDOOR;63909794080766;(652.9, 97.8, -18.8);None
;86520;OUTDOOR;63909794691849;(650.2, 97.8, -19.7);None
;488894;OUTDOOR;63909796209167;(651.2, 97.8, -18.9);None
;999423;OUTDOOR;63909799259584;(654.3, 97.9, -18.4);None
;76660;OUTDOOR;63909799560572;(650.6, 97.8, -19.4);None
;623047;OUTDOOR;63909800784981;(653.8, 97.8, -18.5);None
;97184;OUTDOOR;63909812057863;(651.2, 97.8, -19.0);None
;806405;OUTDOOR;63909817309099;(650.5, 97.8, -19.2);None
;239183;OUTDOOR;63909837769046;(651.6, 97.8, -19.5);None
;46621;OUTDOOR;63909841458807;(651.6, 97.8, -19.5);None
;834734;OUTDOOR;63909883328867;(659.2, 97.9, -18.2);None
1008494
;467548;INDOOR;63909801699160;(267.3, 124.9, -571.6);Monument
;44199;OUTDOOR;63909828465518;(201.8, 118.9, -512.6);None
;182362;INDOOR;63909896125685;(267.3, 124.9, -571.6);Monument
419094
;6548;OUTDOOR;63909819177177;(-41.8, 139.1, -757.9);None
;745805;OUTDOOR;63909821970757;(-46.4, 139.1, -758.2);None
;8097;OUTDOOR;63909824146341;(-44.6, 139.1, -757.5);None
;260519;OUTDOOR;63909826933026;(-43.1, 139.1, -758.2);None
;636318;OUTDOOR;63909831886576;(-43.2, 139.1, -758.2);None
;335763;OUTDOOR;63909834365447;(-43.1, 139.1, -758.2);None
;614129;OUTDOOR;63909836826207;(-44.4, 139.1, -758.3);None
;620404;OUTDOOR;63909837135105;(-45.3, 139.1, -757.9);None
;391148;OUTDOOR;63909846047899;(-44.6, 139.1, -758.5);None
;990303;OUTDOOR;63909855818219;(-47.1, 139.1, -757.8);None
;501181;OUTDOOR;63909860131683;(-47.0, 139.1, -757.9);None
;324810;OUTDOOR;63909860433041;(-47.4, 139.1, -758.4);None
;215215;OUTDOOR;63909862592662;(-43.4, 139.1, -758.1);None
;324277;OUTDOOR;63909872032392;(-44.6, 139.1, -757.9);None
498556
;932936;OUTDOOR;63909883940131;(652.6, 97.8, -18.7);None
20649
;900599;INDOOR;63909854594941;(289.9, 131.0, -877.2);Residential
;370058;INDOOR;63909931169850;(289.9, 131.0, -877.2);Residential
844435
;118467;INDOOR;63909795302190;(224.3, 137.2, -870.7);Residential
;413766;OUTDOOR;63909879980554;(256.9, 134.0, -913.0);None
;920452;OUTDOOR;63909908452607;(254.2, 134.2, -913.5);None
756360
;819955;INDOOR;63909862592662;(751.1, 95.9, -34.0);Residential
30805
;748112;INDOOR;63909800476790;(795.6, 104.0, -555.0);PoliceDepartment
;564115;INDOOR;63909802001581;(795.6, 104.0, -555.0);PoliceDepartment
;514912;INDOOR;63909803209975;(795.6, 104.0, -555.0);PoliceDepartment
;785956;INDOOR;63909803821589;(795.6, 104.0, -555.0);PoliceDepartment
;584100;INDOOR;63909811446997;(795.6, 104.0, -555.0);PoliceDepartment
138770
;370732;OUTDOOR;63909836826207;(762.9, 94.9, -14.7);None
;929860;VEHICLE;63909931476681;(212.7, 123.0, -238.5);None
;688070;VEHICLE;63909934526990;(212.8, 123.0, -238.4);None
;441086;OUTDOOR;63909971421499;(195.1, 136.5, -786.2);None
;1035120;OUTDOOR;63909973255217;(195.2, 136.5, -788.1);None
;915735;OUTDOOR;63909976310281;(195.2, 136.4, -785.6);None
743969
;556699;OUTDOOR;63909805646905;(657.1, 97.9, -18.7);None
;781272;OUTDOOR;63909807177459;(643.6, 97.8, -20.5);None
;579;OUTDOOR;63909808402036;(642.2, 97.8, -20.8);None
;548281;VEHICLE;63909883328867;(356.1, 117.3, -73.0);None
609738
;657831;OUTDOOR;63909805042492;(700.3, 124.0, -850.9);None
;336482;OUTDOOR;63909805646905;(696.7, 124.2, -852.0);None
;674497;VEHICLE;63909821352024;(-871.2, 138.3, -766.6);None
;232096;VEHICLE;63909832199595;(-871.0, 138.3, -766.6);None
;818326;OUTDOOR;63909913777664;(699.0, 124.1, -851.0);None
525035
;1018416;OUTDOOR;63909890336045;(833.4, 109.7, -695.7);None
;558213;OUTDOOR;63909895211010;(833.2, 109.8, -698.5);None
;677615;OUTDOOR;63909895514232;(833.4, 109.8, -698.1);None
;205378;OUTDOOR;63909895819791;(832.5, 109.6, -693.5);None
;125271;OUTDOOR;63909905346283;(833.0, 109.7, -695.7);None
;1047575;OUTDOOR;63909923778042;(833.4, 109.8, -697.9);None
;753508;OUTDOOR;63909940624069;(833.1, 109.8, -698.3);None
464903
;1003602;INDOOR;63909832803055;(656.4, 97.9, -1.1);Residential
;280557;OUTDOOR;63909877538433;(659.9, 97.9, -18.1);None
;633068;OUTDOOR;63909905036654;(661.8, 97.9, -17.7);None
;71973;OUTDOOR;63909966232235;(659.9, 97.9, -18.1);None
560495
258166
488969
;58219;OUTDOOR;63909798652264;(207.9, 123.3, -233.9);None
;326238;OUTDOOR;63909799865358;(208.0, 123.5, -231.2);None
;236748;OUTDOOR;63909800476790;(207.9, 123.3, -233.9);None
;1042045;OUTDOOR;63909810226091;(207.9, 123.3, -233.9);None
;857682;OUTDOOR;63909819177177;(207.9, 123.4, -233.4);None
;646551;OUTDOOR;63909825381663;(207.9, 123.5, -230.8);None
;967170;OUTDOOR;63909828465518;(208.7, 123.5, -230.6);None
;507964;OUTDOOR;63909832500205;(208.5, 123.5, -231.4);None
;840728;OUTDOOR;63909833109399;(208.1, 123.6, -229.3);None
;847191;OUTDOOR;63909834668925;(208.0, 123.6, -229.8);None
;483452;OUTDOOR;63909834982148;(208.1, 123.7, -228.5);None
;414294;OUTDOOR;63909835284936;(208.5, 123.4, -232.6);None
;234879;OUTDOOR;63909849397592;(207.9, 123.3, -233.9);None
;744387;OUTDOOR;63909879980554;(208.7, 123.6, -229.2);None
1040700
;1025904;OUTDOOR;63909810226091;(833.1, 109.3, -688.5);None
679932
;265973;OUTDOOR;63909798042986;(651.7, 97.8, -19.5);None
;956196;OUTDOOR;63909798652264;(649.1, 97.8, -19.9);None
;512571;OUTDOOR;63909802909238;(648.8, 97.8, -19.4);None
;714076;OUTDOOR;63909806253328;(651.6, 97.8, -19.5);None
;220642;OUTDOOR;63909897957516;(649.1, 97.8, -19.6);None
;102813;VEHICLE;63909908452607;(648.0, 97.8, -24.4);None
827179
;1040214;OUTDOOR;63909797735517;(832.2, 109.2, -685.5);None
;534570;OUTDOOR;63909799259584;(833.1, 109.3, -687.2);None
;40793;OUTDOOR;63909799560572;(832.9, 109.2, -686.3);None
;141674;OUTDOOR;63909803518469;(832.8, 109.3, -688.7);None
;797133;OUTDOOR;63909803821589;(833.0, 109.3, -688.1);None
;288535;OUTDOOR;63909807177459;(833.0, 109.4, -689.6);None
;297216;OUTDOOR;63909807177459;(832.9, 109.2, -686.4);None
;570132;OUTDOOR;63909811446997;(832.9, 109.4, -689.7);None
;499731;OUTDOOR;63909821352024;(832.6, 109.4, -689.6);None
;228402;OUTDOOR;63909828165189;(832.7, 109.4, -689.6);None
;270259;OUTDOOR;63909834668925;(833.0, 109.4, -689.6);None
;688790;OUTDOOR;63909871115568;(832.8, 109.4, -690.0);None
;36761;OUTDOOR;63909884243069;(832.9, 109.4, -689.6);None
;4704;OUTDOOR;63909885163556;(833.1, 109.3, -688.6);None
;1040113;INDOOR;63909980578501;(785.4, 109.0, -683.6);Education
599920
;1046279;INDOOR;63909795605964;(606.8, 127.5, -832.9);Residential
;840097;OUTDOOR;63909884549301;(193.5, 137.2, -858.4);None
;450245;OUTDOOR;63909906584441;(193.5, 137.2, -857.5);None
869589
325794
;322510;INDOOR;63909925013623;(-249.9, 125.6, -264.2);Electricity
780699
;387141;VEHICLE;63909794994389;(-39.2, 139.1, -752.9);None
;457991;VEHICLE;63909795302190;(-39.2, 139.1, -752.9);None
;617222;VEHICLE;63909800476790;(199.9, 136.3, -783.3);None
;222218;VEHICLE;63909805344040;(199.9, 136.3, -783.3);None
;908287;VEHICLE;63909806253328;(-39.2, 139.1, -752.9);None
;437669;VEHICLE;63909807789526;(199.9, 136.3, -783.3);None
;609391;VEHICLE;63909808094629;(-39.2, 139.1, -753.0);None
;978741;VEHICLE;63909817613867;(252.1, 134.3, -909.2);None
;346631;VEHICLE;63909827240837;(-39.2, 139.1, -752.9);None
;662746;VEHICLE;63909828783208;(252.1, 134.3, -909.1);None
;875987;VEHICLE;63909829402517;(-39.2, 139.1, -752.9);None
;358908;VEHICLE;63909830640284;(252.1, 134.3, -909.1);None
;870571;VEHICLE;63909832199595;(-39.3, 139.1, -753.0);None
;20190;VEHICLE;63909833743132;(252.1, 134.3, -909.1);None
;859672;VEHICLE;63909836208422;(-39.2, 139.1, -752.9);None
;406639;VEHICLE;63909845739191;(-39.2, 139.1, -752.9);None
;201493;VEHICLE;63909847883053;(252.1, 134.3, -909.1);None
;994304;VEHICLE;63909853375989;(252.1, 134.3, -909.1);None
;245900;VEHICLE;63909868985196;(828.0, 109.1, -685.5);None
;42028;VEHICLE;63909882421040;(828.0, 109.1, -685.5);None
;770845;INDOOR;63909946430493;(908.6, 74.5, -2.0);Beautification
1047775
;417651;INDOOR;63909915981127;(419.7, 111.1, -89.2);Commercial
;294614;INDOOR;63909940322740;(419.7, 111.1, -89.2);Commercial
235496
;671466;INDOOR;63909805951416;(257.8, 115.4, -467.4);Monument
;826092;INDOOR;63909808707166;(257.8, 115.4, -467.4);Monument
;15561;INDOOR;63909844821043;(170.4, 136.0, -716.9);Commercial
466479
;815006;VEHICLE;63909817613867;(3266.6, 167.6, 8600.0);None
744903
;882902;OUTDOOR;63909807177459;(832.3, 109.2, -684.9);None
;642841;OUTDOOR;63909811446997;(832.5, 109.0, -681.8);None
;629957;OUTDOOR;63909820106612;(832.7, 109.1, -684.1);None
684619
;298353;INDOOR;63909801088731;(759.3, 94.6, -108.2);HealthCare
;208453;INDOOR;63909801699160;(759.3, 94.6, -108.2);HealthCare
424888
;484533;INDOOR;63909816076169;(81.7, 138.8, -712.3);HealthCare
;89934;INDOOR;63909871724081;(606.8, 127.5, -832.9);Residential
13463
;929373;OUTDOOR;63909808707166;(832.8, 109.5, -692.4);None
;317374;OUTDOOR;63909815154363;(832.8, 109.4, -690.6);None
;1012081;OUTDOOR;63909830326620;(832.8, 109.4, -690.1);None
;354064;OUTDOOR;63909834668925;(833.0, 109.4, -689.6);None
607882
;1014625;OUTDOOR;63909799560572;(660.7, 97.9, -17.9);None
;109578;OUTDOOR;63909807789526;(661.4, 97.9, -17.7);None
;835981;OUTDOOR;63909808707166;(661.7, 97.9, -17.1);None
;707606;OUTDOOR;63909814218560;(662.6, 97.9, -17.2);None
;570084;OUTDOOR;63909816076169;(658.3, 97.9, -17.6);None
;326033;OUTDOOR;63909816697634;(660.1, 97.9, -17.9);None
638699
760832
;743961;OUTDOOR;63909882118463;(192.9, 137.2, -865.9);None
284473
586515
;686658;INDOOR;63909820413442;(801.6, 105.6, -598.7);HealthCare
;789628;INDOOR;63909844206686;(801.6, 105.6, -598.7);HealthCare
510946
;1046509;INDOOR;63909802909238;(261.1, 132.5, -667.5);Monument
;708310;INDOOR;63909809015854;(261.1, 132.5, -667.5);Monument
;947966;INDOOR;63909821970757;(261.1, 132.5, -667.5);Monument
;218296;INDOOR;63909866540209;(261.1, 132.5, -667.5);Monument
533357
515093
;10544;VEHICLE;63909799560572;(200.1, 136.1, -774.8);None
;941349;VEHICLE;63909800170288;(200.0, 136.1, -774.8);None
;981497;OUTDOOR;63909804123328;(225.0, 136.5, -917.8);None
;377833;OUTDOOR;63909804733702;(213.6, 137.1, -919.2);None
;441248;OUTDOOR;63909804733702;(215.9, 137.0, -919.1);None
;963506;INDOOR;63909920957549;(-73.4, 138.8, -777.5);Commercial
;473319;INDOOR;63909933298346;(-73.4, 138.8, -777.5);Commercial
;954453;INDOOR;63909983712114;(-73.4, 138.8, -777.5);Commercial
853140
443265
;371998;INDOOR;63909898571622;(-117.3, 138.9, -781.1);Commercial
;76014;INDOOR;63909915663752;(-117.3, 138.9, -781.1);Commercial
;617028;INDOOR;63909915663752;(-117.3, 138.9, -781.1);Commercial
846233
307344
;201750;INDOOR;63909891548093;(-73.4, 138.8, -777.5);Commercial
;706754;INDOOR;63909909715147;(-73.4, 138.8, -777.5);Commercial
;80109;OUTDOOR;63909918478035;(-52.6, 139.0, -759.1);None
944366
;37198;INDOOR;63909954664593;(785.4, 109.0, -683.6);Education
944754
386957
;1013052;OUTDOOR;63909805951416;(764.5, 94.6, -0.3);None
;503485;OUTDOOR;63909812362244;(646.2, 97.8, -20.5);None
;649169;OUTDOOR;63909817613867;(647.3, 97.8, -19.6);None
;430138;OUTDOOR;63909818250981;(646.9, 97.8, -19.7);None
;683566;OUTDOOR;63909819486596;(647.4, 97.8, -19.9);None
;744975;VEHICLE;63909883635892;(356.0, 117.3, -73.0);None
;480035;VEHICLE;63909886385098;(356.0, 117.3, -73.0);None
;354452;OUTDOOR;63909895819791;(234.0, 127.8, -88.7);None
1026709
;899320;INDOOR;63909807789526;(252.7, 126.7, -108.9);Commercial
;941776;INDOOR;63909824750473;(252.7, 126.7, -108.9);Commercial
;796113;INDOOR;63909828783208;(252.7, 126.7, -108.9);Commercial
657907
923184
;920991;OUTDOOR;63909802302062;(644.3, 97.8, -20.1);None
;178360;OUTDOOR;63909807789526;(647.6, 97.8, -19.4);None
;423545;OUTDOOR;63909826015543;(646.6, 97.8, -20.3);None
;497077;OUTDOOR;63909826933026;(647.2, 97.8, -20.0);None
;275323;OUTDOOR;63909829705911;(644.9, 97.8, -20.5);None
;1046568;OUTDOOR;63909882421040;(649.7, 97.8, -19.8);None
919473
;946944;OUTDOOR;63909801088731;(832.6, 108.9, -679.3);None
;330974;OUTDOOR;63909803821589;(832.2, 109.0, -681.8);None
;349740;OUTDOOR;63909807177459;(831.9, 108.9, -679.2);None
;731202;OUTDOOR;63909826326320;(831.9, 108.9, -680.3);None
;204488;OUTDOOR;63909834365447;(832.1, 109.0, -681.5);None
727753
;881980;INDOOR;63909811139903;(-41.6, 143.8, -948.0);PublicTransport
;717848;INDOOR;63909821668671;(-41.6, 143.8, -948.0);PublicTransport
748621
;759797;VEHICLE;63909804428321;(3247.0, 165.7, 8625.7);None
;37284;VEHICLE;63909823516603;(3247.0, 165.7, 8625.7);None
;362856;VEHICLE;63909829402517;(3247.0, 165.7, 8625.7);None
;558599;VEHICLE;63909840237361;(3247.0, 165.7, 8625.7);None
;770164;VEHICLE;63909841151253;(3247.0, 165.7, 8625.7);None
;384677;VEHICLE;63909855511653;(3247.0, 165.7, 8625.7);None
;199492;OUTDOOR;63909878760307;(241.5, 135.3, -915.3);None
;403786;OUTDOOR;63909883022849;(243.2, 135.1, -915.0);None
;832654;OUTDOOR;63909894903625;(239.7, 135.4, -915.9);None
;150667;OUTDOOR;63909919094417;(243.1, 135.1, -914.8);None
56115
;466316;OUTDOOR;63909803518469;(832.7, 109.0, -682.3);None
;993200;OUTDOOR;63909813278618;(832.4, 109.2, -685.8);None
979886
;948001;INDOOR;63909838695339;(561.8, 98.3, -16.9);Residential
;779213;INDOOR;63909914093091;(561.8, 98.3, -16.9);Residential
648358
;296941;OUTDOOR;63909802302062;(652.8, 97.8, -19.2);None
;475378;OUTDOOR;63909805951416;(651.2, 97.8, -18.9);None
375344
;203763;OUTDOOR;63909818863632;(201.8, 118.2, -505.9);None
;773242;OUTDOOR;63909877844219;(202.1, 118.5, -508.5);None
;26327;OUTDOOR;63909887909099;(201.9, 118.8, -511.5);None
597925
;523893;OUTDOOR;63909878760307;(259.4, 133.8, -912.3);None
;592755;OUTDOOR;63909934220792;(257.5, 133.9, -913.4);None
996823
;921018;OUTDOOR;63909803518469;(654.6, 97.9, -18.7);None
;14382;OUTDOOR;63909806253328;(657.6, 97.9, -18.3);None
;556577;OUTDOOR;63909809918554;(658.9, 97.9, -17.9);None
;998662;OUTDOOR;63909810226091;(657.9, 97.9, -18.3);None
;877371;OUTDOOR;63909811139903;(654.9, 97.9, -18.5);None
;839404;OUTDOOR;63909818863632;(656.9, 97.9, -18.6);None
722658
;805643;INDOOR;63909811446997;(46.1, 139.1, -719.3);Commercial
;831881;INDOOR;63909822901882;(46.1, 139.1, -719.3);Commercial
;236514;INDOOR;63909862592662;(267.3, 124.9, -571.6);Monument
;864757;INDOOR;63909929030297;(46.1, 139.1, -719.3);Commercial
920668
;351279;INDOOR;63909819792693;(309.2, 122.2, -107.6);Commercial
;9517;INDOOR;63909822901882;(309.2, 122.2, -107.6);Commercial
;243184;INDOOR;63909833425207;(309.2, 122.2, -107.6);Commercial
293163
;86312;OUTDOOR;63909830011421;(264.9, 125.6, -83.2);None
;518323;INDOOR;63909867459275;(451.3, 107.5, -83.9);Commercial
548492
;655730;OUTDOOR;63909802909238;(833.0, 109.4, -689.6);None
;956447;OUTDOOR;63909804428321;(832.8, 109.4, -689.6);None
;537476;OUTDOOR;63909807177459;(832.6, 109.4, -690.1);None
;662855;OUTDOOR;63909815464659;(832.9, 109.4, -689.6);None
;796704;OUTDOOR;63909819486596;(832.6, 109.4, -689.2);None
;146990;OUTDOOR;63909821352024;(833.0, 109.4, -689.6);None
;106201;OUTDOOR;63909826933026;(832.9, 109.2, -685.1);None
;383680;VEHICLE;63909916609718;(197.8, 137.1, -872.4);None
;979105;VEHICLE;63909918478035;(197.8, 137.1, -872.4);None
;348985;OUTDOOR;63909952222079;(424.0, 125.4, -877.6);None
787665
;835673;OUTDOOR;63909805951416;(208.4, 123.9, -224.0);None
;815392;OUTDOOR;63909807482319;(208.3, 123.9, -224.4);None
;796759;OUTDOOR;63909807789526;(208.4, 123.9, -225.0);None
;92730;OUTDOOR;63909811755419;(208.4, 123.8, -225.5);None
;951677;OUTDOOR;63909812362244;(208.9, 123.8, -226.9);None
;824364;OUTDOOR;63909817613867;(208.7, 123.8, -226.5);None
;752016;OUTDOOR;63909821668671;(208.3, 123.9, -223.7);None
;736742;OUTDOOR;63909831570459;(208.5, 123.8, -226.1);None
;611255;OUTDOOR;63909834046463;(208.9, 123.8, -226.9);None
;204225;OUTDOOR;63909839933402;(208.9, 123.8, -225.9);None
;865563;OUTDOOR;63909865929052;(208.0, 123.9, -224.8);None
524215
;467001;INDOOR;63909825065400;(-144.3, 119.5, -471.6);HealthCare
;512144;INDOOR;63909827240837;(-144.3, 119.5, -471.6);HealthCare
;108093;INDOOR;63909847574868;(-144.3, 119.5, -471.6);HealthCare
;888778;INDOOR;63909874175440;(-144.3, 119.5, -471.6);HealthCare
;338238;INDOOR;63909877844219;(-144.3, 119.5, -471.6);HealthCare
;853456;INDOOR;63909886997423;(-144.3, 119.5, -471.6);HealthCare
;974840;INDOOR;63909894600091;(-144.3, 119.5, -471.6);HealthCare
888464
;412585;OUTDOOR;63909806866541;(642.9, 97.8, -20.7);None
;277601;OUTDOOR;63909807789526;(645.2, 97.8, -20.2);None
;567864;OUTDOOR;63909811139903;(645.2, 97.8, -20.1);None
;99659;OUTDOOR;63909825381663;(644.9, 97.8, -20.2);None
;797694;OUTDOOR;63909836208422;(643.2, 97.8, -21.0);None
;373853;OUTDOOR;63909879672337;(644.2, 97.8, -20.6);None
874271
;914041;OUTDOOR;63909835585320;(195.7, 136.1, -774.0);None
;73173;OUTDOOR;63909856428285;(195.3, 136.1, -774.9);None
;377477;OUTDOOR;63909860741428;(195.3, 136.2, -775.9);None
;752631;OUTDOOR;63909886688669;(195.4, 136.2, -777.8);None
;317195;OUTDOOR;63909940322740;(195.0, 136.3, -779.1);None
;827969;OUTDOOR;63909950692297;(195.0, 136.3, -779.1);None
919926
986365
;631744;INDOOR;63909823516603;(751.1, 95.9, -34.0);Residential
;988179;INDOOR;63909823831319;(751.1, 95.9, -34.0);Residential
849229
;992726;OUTDOOR;63909858862590;(819.7, 112.7, -820.3);None
;990890;OUTDOOR;63909892772269;(832.9, 109.7, -696.6);None
;277256;OUTDOOR;63909936044357;(833.4, 109.7, -696.5);None
659798
;915634;OUTDOOR;63909808094629;(649.9, 97.8, -19.2);None
;1032350;OUTDOOR;63909809617472;(654.6, 97.9, -19.0);None
;379089;OUTDOOR;63909821032286;(651.6, 97.8, -19.5);None
;93538;OUTDOOR;63909840844819;(651.6, 97.8, -19.5);None
;1030309;OUTDOOR;63909854900074;(650.4, 97.8, -19.0);None
449383
553951
;569105;OUTDOOR;63909808094629;(192.8, 137.2, -874.4);None
;647967;OUTDOOR;63909816388347;(192.9, 137.2, -874.2);None
;447749;OUTDOOR;63909825065400;(193.8, 137.2, -870.7);None
;786778;OUTDOOR;63909885773401;(192.9, 137.2, -871.7);None
;801867;OUTDOOR;63909924089614;(207.0, 137.1, -888.2);None
825824
;689442;OUTDOOR;63909815154363;(-869.6, 134.7, -584.0);None
;710884;OUTDOOR;63909828783208;(-870.1, 134.6, -581.8);None
;886179;VEHICLE;63909833743132;(198.0, 137.2, -863.8);None
;207713;VEHICLE;63909836522600;(-873.9, 134.9, -603.3);None
;32548;VEHICLE;63909837451658;(-430.3, 143.8, -780.9);None
;937925;VEHICLE;63909837769046;(-873.9, 134.9, -603.5);None
;517122;VEHICLE;63909845131171;(-873.9, 134.9, -603.5);None
;566637;VEHICLE;63909871724081;(-202.6, 138.0, -134.0);None
;504159;VEHICLE;63909882721750;(-202.3, 138.0, -133.8);None
;636106;VEHICLE;63909901022565;(-873.9, 134.9, -603.5);None
;44659;VEHICLE;63909907516965;(-189.1, 119.3, -421.5);None
;622638;VEHICLE;63909913145544;(200.1, 136.1, -774.7);None
169405
;829696;OUTDOOR;63909806866541;(242.4, 135.2, -915.4);None
;205944;VEHICLE;63909812972435;(243.6, 135.0, -910.3);None
;339971;VEHICLE;63909813278618;(243.6, 135.0, -910.3);None
;766950;VEHICLE;63909817309099;(-47.8, 139.0, -753.6);None
;416738;VEHICLE;63909817935948;(243.6, 135.0, -910.3);None
;164355;VEHICLE;63909819792693;(-47.8, 139.0, -753.6);None
;118498;VEHICLE;63909824750473;(-47.8, 139.0, -753.7);None
;170000;VEHICLE;63909827853146;(200.2, 136.1, -774.8);None
;722170;VEHICLE;63909828165189;(243.6, 135.0, -910.3);None
;346480;VEHICLE;63909839614907;(243.6, 135.0, -910.3);None
829510
275217
;1047612;OUTDOOR;63909917541018;(695.4, 124.3, -851.8);None
84158
;163945;OUTDOOR;63909822591241;(-866.3, 138.3, -765.3);None
;903247;VEHICLE;63909824450348;(356.0, 117.3, -73.0);None
;284254;VEHICLE;63909827240837;(197.8, 137.1, -872.4);None
;767991;VEHICLE;63909837135105;(-874.1, 134.7, -594.9);None
;907787;VEHICLE;63909838695339;(-438.9, 143.7, -781.6);None
;406688;VEHICLE;63909840237361;(-874.1, 134.7, -594.9);None
;400783;VEHICLE;63909853982711;(828.0, 109.1, -685.5);None
